id,name,text
rutherford_grid,卢瑟福网阵,"在对本服务器的潜袭中，每次追踪的基础追踪强度+2。
每台服务器限制1个<strong>区域</strong>。"
ryon_knight,赖恩·耐特,[trash]: 造成1点脑部伤害。仅能在对本服务器的潜袭中，并且潜袭者没有未花费的时点时使用本能力。
s_dobrado,S型猴翻,"潜袭一台中央服务器。本次潜袭中你第一次遭遇一层防火墙时，略过该防火墙。
威胁4 → 本次潜袭中你第二次遭遇一层防火墙时，你可以花费[click]，以略过该防火墙。<em>（本能力在任一玩家有4点或更多议案分数时生效。）</em>"
saci,纵纹鹃,仅能安装在一层防火墙上。每当被附载的防火墙被激活或关闭时，获得3[credit]。
sacrifice,,
sacrificial_clone,垫背克隆体,[trash]: 防止所有的伤害。销毁所有已安装的硬件，所有已安装的非<strong>虚拟</strong>资源和你操控器中的所有卡牌。失去你信用池中所有的信用点。移除所有的锁定标记。
sacrificial_construct,,
sadaka,,
sadyojata,瞬生,"1[credit]: 破解具有三种或更多子类型的一层防火墙上的子进程。
1[credit]: 强度+1。
2[credit]: 将瞬生与你操控器中的一个<strong>提婆</strong>程序互换。"
safety_first,安全第一,"你的手牌上限减2。
当你的回合结束时，如果你操控器中的卡牌数量没有等于或大于你的手牌上限，补一张卡牌。"
sage,圣贤,"每有一个未使用的内存单元，圣贤的强度+1。
2[credit]: 破解<strong>门禁</strong>或<strong>屏障</strong>子进程。"
sagittarius,人马座,[subroutine] <trace>追踪 2</trace> 如果成功，销毁一个程序。如果你的追踪强度等于或大于5，销毁一个程序。
sahasrara,头顶轮,"2[recurring-credit]
这些信用点用于安装程序（你不能使用头顶轮来安装一个会销毁头顶轮的程序）。"
saisentan,巅峰,"当潜袭者遭遇本防火墙时，选择一种卡牌类型。本次遭遇的剩余时间内，每当你以本防火墙子进程的网域伤害销毁一张所选类型的卡牌时，造成1点网域伤害。
[subroutine] 造成1点网域伤害。
[subroutine] 造成1点网域伤害。
[subroutine] 造成1点网域伤害。"
saker,猎隼,"1[credit]: 破解<strong>屏障</strong>子进程。
2[credit]: 强度+2。
2[credit], <strong>将猎隼加入你的操控器</strong>: 关闭一个<strong>屏障</strong>。在一次遭遇中使用猎隼破解该<strong>屏障</strong>上的所有子进程后，才能使用本能力。"
salems_hospitality,塞勒姆的款待,"如果你的牌组中有6张或更多的非<strong>联盟</strong>[nbn]卡牌，本卡牌影响力为0。
指定一张卡牌的名称。潜袭者展示他/她的操控器并从中销毁与所指定卡牌相同的卡牌。"
salsette_slums,撒尔塞特贫民窟,每回合一次，当你支付一张被读取卡牌的销毁费用时，将该卡牌移出游戏，代替销毁它。
salvage,打捞者,已激活的打捞者才能被推进，并且其上每有1枚推进标记，获得“[subroutine] <trace>追踪 2</trace> 如果成功，给予潜袭者1枚锁定标记。”
salvaged_vanadis_armory,,
salvo_testing,火力网试验,每当你将一个议案计分时<em>（包括本议案在内）</em>，你可以造成1点核心伤害。
same_old_thing,一如既往,"[click], [click], [trash]: 从你的堆阵打出一个事件（支付打出费用）。"
sand_storm,,
sandburg,桑德堡,如果你具有至少10[credit]，你的信用池中每有5[credit]，每层防火墙的强度+1。
sandman,,
sandstone,砂岩,"当潜袭者遭遇本防火墙时，放置1枚病毒指示物到本防火墙上。
每有1枚所附载的病毒指示物，本防火墙的强度-1。
[subroutine] 终止本次潜袭。"
sansan_city_grid,圣加州城际网阵,"本服务器根目录中的议案的推进需求-1。
每台服务器限制1个<strong>区域</strong>。"
sapper,工兵,"如果工兵从研发中心被读取，潜袭者必须展示它。
当潜袭者读取工兵时，他/她遭遇它。如果潜袭者从档案库读取工兵，则忽略本能力。
[subroutine] 销毁一个程序。"
saraswati_mnemonics_endless_exploration,,
satellite_grid,卫星网阵,"保护本服务器的每层防火墙均被视为其上具有1枚额外的推进标记。
每台服务器限制1个<strong>区域</strong>。"
satellite_uplink,卫星上行传输,揭示最多两张卡牌。
savant,,
savoir_faire,应变者,"每回合你不能使用应变者多于一次。
2[credit]: 从你的操控器安装一个程序，支付其安装费用。"
scapenet,盛景网络,"只有潜袭者在其上回合进行过成功的潜袭时，才能打出。
<trace>追踪 7</trace> -如果成功，将1张已安装的<strong>芯片</strong>或<strong>虚拟</strong>卡牌移出游戏。"
scarcity_of_resources,资源短缺,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被窃取。
每个资源的安装费用+2。"
scavenge,拾荒,"作为打出本卡牌的额外费用，销毁一个已安装的程序。
从你的操控器或堆阵安装一个程序，该程序的安装费用减少和所销毁程序的安装费用相等的费用。"
scheherazade,山鲁佐德,"山鲁佐德能被附载任意数量的程序。
每当你安装一个程序到山鲁佐德上时，获得1[credit]。"
scorched_earth,,
scrubbed,清洗,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被计分。
每回合遭遇的第一层防火墙在本次潜袭的剩余时间内强度减2。"
scrubber,清洗者,"2[recurring-credit] <em>（当你安装本卡牌时及你的回合开始前，将所附载的信用点补充至2个。）</em>
你可以花费所附载的信用点以支付销毁费用。"
sds_drone_deployment,自卫无人机部署,"作为窃取本议案的额外费用，潜袭者必须销毁1个已安装的程序。
当你将本议案计分时，销毁1个已安装的程序。"
sea_source,,
sealed_vault,密封的金库,"1[credit]: 从你的信用池中转移任意数量的信用点到密封的金库上。
[click]或[trash]: 从密封的金库上转移任意数量的信用点到你的信用池中。"
seamless_launch,无瑕发布会,放置2枚推进指示物到1张已安装但并非你在本回合安装的卡牌上。
searchlight,探照灯,"探照灯能被推进。X等于探照灯上推进标记的数量。
[subroutine] <trace>追踪 X</trace> 如果成功，给予潜袭者1枚锁定标记。
[subroutine] <trace>追踪 X</trace> 如果成功，给予潜袭者1枚锁定标记。"
sebastiao_souza_pessoa_activist_organizer,塞巴斯蒂昂·索萨·佩索阿: 激进分子组织者,"每当你拿取1枚或更多锁定标记时，如果你原来没有锁定标记，你可以从你的操控器安装1个<strong>人脉</strong>资源，其安装费用减2[credit]。
作为通过基础行动销毁一个<strong>人脉</strong>资源的额外费用，公司必须从总部销毁1张卡牌。"
secure_and_protect,控制与保护,"作为打出本事务的额外费用，花费[click]。
在研发中心搜寻1个防火墙并展示之。<em>（在搜寻研发中心后将其洗混。）</em>安装该防火墙用于保护一台中央服务器，其安装费用减3[credit]。"
security_chip,安全芯片,[trash]: 选择一个<strong>破解器</strong>（或任意数量的<strong>云破解器</strong>）。你每有1[link]，本次潜袭的剩余时间内所选择的<strong>破解器</strong>的强度+1。仅能在一次潜袭中使用本能力。
security_leak,,
security_nexus,安全联结点,"+1[mu], +1[link]
每回合一次，当你遭遇一层防火墙时，你可以迫使公司“<trace>追踪 5</trace> 如果成功，给予潜袭者1枚锁定标记并终止本次潜袭。如果失败，潜袭者略过当前遭遇的防火墙。”
每位玩家限制1个<strong>控制台</strong>。"
security_subcontract,防卫转包合同,"[click], <strong>销毁一层已激活的防火墙</strong>: 获得4[credit]。"
security_testing,安全测试,当你的回合开始时，你可以选择一台服务器。本回合你第一次对所选择的服务器进行成功的潜袭时，获得2[credit]，代替侵入该服务器。
see_how_they_run,观其逃路,当你将本议案计分时，给予潜袭者1枚锁定标记。进行一次灵能博弈。<em>（双方玩家秘密决定0-2的数值，然后同时宣告并花费所声明数值的[credit]。）</em>如果二者数值不同，造成1点核心伤害。如果二者数值相同，造成1点网域伤害。
seidr_adaptive_barrier,西德尔适应型屏障,"每有一层保护本服务器的防火墙，西德尔适应型屏障的强度+1。
[subroutine] 终止本次潜袭。"
seidr_laboratories_destiny_defined,,
self_adapting_code_wall,自适应代码墙,"自适应代码墙的强度不能被降低。
[subroutine] 终止本次潜袭。"
self_destruct,自爆装置,"仅能安装在远程服务器。
[trash]: 销毁本服务器内或保护本服务器的所有卡牌，并<trace>追踪 X</trace> 如果成功，造成3点网域伤害。X等于销毁卡牌的数量。仅能在对本服务器的潜袭中使用本能力。"
self_destruct_chips,自爆芯片,潜袭者的手牌上限减1。
self_growth_program,,
self_modifying_code,自修正代码,<strong>2[credit]</strong>，<strong>[trash]:</strong> 在你的存储栈中搜寻1个程序。安装之。<em>（在搜寻存储栈后将其洗混。）</em>
send_a_message,以儆效尤,当本议案被计分或窃取时，你可以激活1层已安装的防火墙，忽略所有的费用。
sensei,师范,[subroutine] 本次潜袭的剩余时间内，除师范外遭遇的每层防火墙，在其它所有子进程后获得“[subroutine] 终止本次潜袭。”
sensie_actors_union,复感影星联合会,当你的回合开始时，如果没有防火墙保护本服务器，你可以补三张卡牌。如果你如此做，将一张卡牌从总部加入研发中心底端。
sensor_net_activation,传感网激活,"当你用传感网激活计分时，放置1枚议案指示物到本卡牌上。
<strong>所附载的议案指示物</strong>: 激活一个<strong>生化人</strong>，忽略所有的费用。当本回合结束时，关闭该<strong>生化人</strong>。"
sentinel_defense_program,哨兵防御工程,每当潜袭者受到至少1点脑部伤害时，造成1点网域伤害。
seraph,炽天使,"当潜袭者遭遇本防火墙时，其失去3[credit]，除非其受到2点网域伤害或拿取1枚锁定标记。
[subroutine] 潜袭者失去3[credit]。
[subroutine] 造成2点网域伤害。
[subroutine] 给予潜袭者1枚锁定标记。"
server_diagnostics,服务器诊断学,"当你的回合开始时，获得2[credit]。
当你安装一层防火墙时，销毁服务器诊断学。"
service_outage,服务停运,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被窃取。
作为在他/她的回合第一次进行潜袭（即使通过卡牌能力）的额外费用，潜袭者必须花费1[credit]。"
severnius_stim_implant,,
shadow,,
shadow_team,,
shannon_claire,香侬·克莱尔,"[click]: 从研发中心底端补一张卡牌。
[trash]: 在研发中心或档案库搜寻一个议案并将其展示。如果你搜寻了研发中心，将其余下的卡牌重洗。将该议案加入研发中心底端。"
sharpshooter,神枪手,"[trash]: 破解任意数量的<strong>毁灭者</strong>子进程。
1[credit]: 强度+2。"
shattered_remains,破碎残骸,"破碎残骸能被推进。
当潜袭者读取破碎残骸时，如果你支付1[credit]，破碎残骸上每有1枚推进标记，销毁一个硬件。"
shell_corporation,空壳公司,"每回合你不能使用空壳公司多于一次。
[click]: 放置3[credit]到空壳公司上。
[click]: 从空壳公司上拿取所有的信用点。"
sherlock_1_0,夏洛克1.0,"潜袭者能花费[click]，以破解夏洛克1.0上的任一子进程。
[subroutine] <trace>追踪 4</trace> 如果成功，将一个已安装的程序加入潜袭者的存储栈顶端。
[subroutine] <trace>追踪 4</trace> 如果成功，将一个已安装的程序加入潜袭者的存储栈顶端。"
sherlock_2_0,夏洛克2.0,"潜袭者能花费[click][click]，以破解夏洛克2.0上最多2个子进程。
[subroutine] <trace>追踪 4</trace> 如果成功，将一个已安装的程序加入潜袭者的存储栈底端。
[subroutine] <trace>追踪 4</trace> 如果成功，将一个已安装的程序加入潜袭者的存储栈底端。
[subroutine] 给予潜袭者1枚锁定标记。"
shi_kyu,四.九,当潜袭者读取四.九时，你可以支付X[credit]。潜袭者必须承受X点网域伤害或将四.九加入他/她的分数区，作为一个价值-1点议案分数的议案。如果潜袭者从研发中心读取四.九，则忽略本效果。
shibboleth,示播列,"威胁4 → 本程序的强度-2。<em>（本能力在任一玩家有4点或更多议案分数时生效。）</em>
对接 → <strong>1[credit]:</strong> 破解1条<strong>门禁</strong>子进程。
<strong>2[credit]:</strong> 强度+2。"
shinobi,忍法,"当你激活忍法时，拿取1枚负面声誉标记。
[subroutine] <trace>追踪 1</trace> 如果成功，造成1点网域伤害。
[subroutine] <trace>追踪 2</trace> 如果成功，造成2点网域伤害。
[subroutine] <trace>追踪 3</trace> 如果成功，造成3点网域伤害并终止本次潜袭。"
shipment_from_kaguya,,
shipment_from_mirrormorph,,
shipment_from_sansan,圣加州的货物,"作为打出本事务的额外费用，花费[click]。
放置最多2枚推进标记到一张能被推进的卡牌上。"
shipment_from_tennin,,
shipment_from_vladisibirsk,符拉迪西比尔斯克的货物,"只有潜袭者具有至少2枚锁定标记时，才能打出。
放置合计4枚推进指示物到已安装且可被推进的卡牌上。"
shiro,城,"[subroutine] 查看研发中心顶端的三张卡牌，并按任意顺序排列它们。
[subroutine] 潜袭者读取研发中心顶端的一张卡牌，除非公司支付1[credit]。"
shiv,尖刃,"如果你具有至少2[link]，尖刃的内存费用为0，即使其未被安装。
每有一个已安装的<strong>破解器</strong>，尖刃的强度+1。
[trash]: 破解最多3个<strong>警报</strong>子进程。"
shock,电击！,"如果电击！从研发中心被读取，潜袭者必须展示它。
当潜袭者读取电击！时，造成1点网域伤害，即使其未被安装。"
shoot_the_moon,孤月一掷,"作为打出本事务的额外费用，花费[click]。
潜袭者每有1枚锁定标记，激活一层防火墙，忽略所有的费用。"
show_of_force,炫耀武力,当你用炫耀武力计分时，造成2点肢体伤害。
showing_off,卖弄,对研发中心进行一次潜袭。如果成功，从研发中心底端读取卡牌，代替从研发中心顶端读取卡牌（从底端卡牌开始向上读取）。
sifr,零位,"+2[mu]
每回合一次，当你遭遇一层防火墙时，你可以将你的手牌上限减1，直到你的下回合开始。如果你如此做，本次遭遇的剩余时间内该防火墙的强度降低至0。
每位玩家限制1个<strong>控制台</strong>。"
signal_jamming,信号干扰,[trash]: 所有卡牌不能被安装，直到本次潜袭结束。仅能在对本服务器的潜袭中使用本能力。
silencer,消音器,"1[recurring-credit]
本信用点用于支付使用<strong>断路模块</strong>。"
silhouette_stealth_operative,侧影: 隐形侦探,每回合你第一次对总部进行成功的潜袭时，你可以揭示一张卡牌。
simone_diego,西蒙·迭戈,"2[recurring-credit]
这些信用点用于推进本服务器内或保护本服务器的卡牌。"
simulation_reset,重启模拟器,"从总部销毁最多5张卡牌。将等量的卡牌从档案库洗入研发中心。抽等量的卡牌。
将本事务移出游戏。"
simulchip,模拟芯片,"作为使用本硬件的额外费用，销毁1个已安装的程序。如果本回合已经有一个已安装的程序被销毁，忽略该额外费用。
[trash]<strong>:</strong> 从你的堆阵中安装1个程序，其安装费用减3[credit]。"
singularity,,
sisyphus_protocol,西西弗斯协议,每回合潜袭者第一次通过一层已激活的<strong>门禁</strong>或<strong>警报</strong>时，你可以支付1[credit]或从总部销毁1张卡牌。如果你如此做，潜袭者再次遭遇该防火墙。
siu,,
skorpios_defense_systems_persuasive_power,蝎岛防御体系: 说服力,每当一张潜袭者卡牌被销毁时（从任何区域），你可以迫使潜袭者将其移出游戏，代替加入堆阵。每回合仅能使用一次本能力。
skulljack,颅骨接口,"当你安装颅骨接口时，受到1点脑部伤害。
所有卡牌的销毁费用减1。"
slap_vandal,贴纸拍击者,"仅能安装在一层防火墙上。
对接 → <strong>1[credit]:</strong> 破解被附载的防火墙上的1条子进程。本能力每次遭遇仅限使用一次。"
slash_and_burn_agriculture,刀耕火种,[click]，<strong>1</strong>[credit]，<strong>从总部展示并销毁本议案:</strong> 放置2枚推进指示物到1张你可以推进的已安装的卡牌上。
slipstream,,
slot_machine,老虎机,"当潜袭者遭遇本防火墙时，其将存储栈顶端的卡牌加入存储栈底端，然后你展示存储栈顶端的3张卡牌。
[subroutine] 潜袭者失去3[credit]。
[subroutine] 如果遭遇开始时所展示的卡牌中有2张或更多卡牌具有相同的类型，获得3[credit]。
[subroutine] 如果遭遇开始时所展示的卡牌中有3张或更多卡牌具有相同的类型，放置3枚推进指示物到一张已安装的卡牌上。"
smartware_distributor,智能装置经销商,"[click]<strong>:</strong> 放置3[credit]到本资源上。
当你的回合开始时，从本资源上拿取1[credit]。"
snare,圈套！,"在潜袭者从研发中心读取本资产的期间，其必须展示之。
当潜袭者从档案库以外其他区域读取本资产时，你可以支付4[credit]。如果你如此做，给予潜袭者1枚锁定标记并造成3点网域伤害。"
snatch_and_grab,掳掠,<trace>追踪 3</trace> 如果成功，销毁一个<strong>人脉</strong>。潜袭者能拿取1枚锁定标记以防止本效果。
sneakdoor_beta,测试暗门,[click]<strong>:</strong> 潜袭档案库。如果本次潜袭将要宣告为成功，在本次潜袭的剩余时间内将被攻击的服务器改为总部。
sneakdoor_prime_a,,
sneakdoor_prime_b,,
snitch,告密者,每次潜袭中一次，当你接驳到一层未激活的防火墙时，你可以揭示它。然后，你可以退出。
snoop,窥视者,"当潜袭者遭遇窥视者时，展示潜袭者操控器中的所有卡牌。
<strong>所附载的能量指示物</strong>: 展示潜袭者操控器中的所有卡牌。销毁其中一张卡牌。
[subroutine] <trace>追踪 3</trace> 如果成功，放置1枚能量指示物到窥视者上。"
snowball,雪球,"1[credit]: 破解<strong>屏障</strong>子进程。
1[credit]: 强度+1。
每当你使用雪球来破解一个子进程时，其在本次潜袭的剩余时间内强度+1。"
snowflake,雪花,[subroutine] 你和潜袭者秘密花费0[credit]，1[credit]或2[credit]。展示所花费的信用点。如果你和潜袭者花费了不同数量的信用点，终止本次潜袭。
social_engineering,社会工程,"仅能在你的第一个[click]打出。
选择一层未激活的防火墙。如果公司本回合激活该防火墙，获得与该防火墙激活费用相等的信用点。"
solidarity_badge,团结徽章,"每回合你第一次销毁一张公司卡牌时，放置1枚能量指示物到本硬件上。
当你的回合开始时，你可以移除1枚所附载的能量指示物，以抽1张卡牌或移除1枚锁定标记。"
sorocaban_blade,索罗卡巴利刃,"每次遭遇期间，你不能以本防火墙销毁多于1张已安装的潜袭者卡牌。
[subroutine] 销毁1个已安装的资源。
[subroutine] 销毁1个已安装的硬件。
[subroutine] 销毁1个已安装的程序。"
space_camp,太空训练营,"如果太空训练营从研发中心被读取，潜袭者必须展示它。
当潜袭者读取太空训练营时，你可以放置1枚推进标记到一张能被推进的卡牌上。"
spark_agency_worldswide_reach,,
spark_of_inspiration,灵感的火花,将你的存储栈顶端的卡牌牌面朝上置于一旁，重复此操作直到你将一个程序置于一旁。你可以安装该程序，其安装费用减10[credit]。将置于一旁的卡牌洗入你的存储栈。
spear_phishing,,
spec_work,竞稿,"作为打出本事件的额外费用，销毁1个已安装的程序。
获得4[credit]并抽2张卡牌。"
special_offer,特别优惠,[subroutine] 公司获得5[credit]。销毁特别优惠。
special_order,,
special_report,特别报道,将任意数量的卡牌从总部洗入研发中心。补与其数量相等的卡牌。
spiderweb,,
spike,长钉,"如果你具有至少2[link]，长钉的内存费用为0，即使其未被安装。
每有一个已安装的<strong>破解器</strong>，长钉的强度+1。
[trash]: 破解最多3个<strong>屏障</strong>子进程。"
spin_doctor,舆论操盘手,"当你激活本资产时，抽2张卡牌。
<strong>将本资产移出游戏:</strong> 将最多2张卡牌从档案库洗入研发中心。"
spinal_modem,,
spoilers,剧透,每当公司用一个议案计分时，他/她销毁存储栈顶端的一张卡牌。
spooned,舀起,进行一次潜袭。本次潜袭中你第一次破解一个<strong>门禁</strong>上的所有子进程时，销毁该<strong>门禁</strong>。
sports_hopper,竞速飞跃车,"+1[link]
[trash]: 补三张卡牌。"
sportsmetal_go_big_or_go_home,,
spot_the_prey,发现猎物,揭示一张非防火墙卡牌，然后进行一次潜袭。
spree,狂欢,"放置3枚能量指示物到本事件上，然后潜袭任意一台服务器。
<strong>所附载的能量指示物:</strong> 将1个已安装的<strong>木马</strong>程序附载到一层保护当前被攻击服务器的防火墙上。"
sprint,疾跑,抽3张卡牌。将2张卡牌从总部洗入研发中心。
spy_camera,间谍相机,"[click]: 查看你存储栈顶端的X张卡牌，并按任意顺序排列它们。X等于已安装的间谍相机的数量。
[trash]: 查看研发中心顶端的一张卡牌。
每套牌组限制6张。"
ssl_endorsement,,
sso_industries_fueling_innovation,,
standard_procedure,,
standoff,,
stargate,星门,<strong>[click]:</strong> 潜袭研发中心。如果成功，展示研发中心顶端的3张卡牌，代替侵入研发中心。销毁所展示的卡牌中的1张。本能力每回合仅限使用一次。
starlight_crusade_funding,星光圣教团基金,"当你的回合开始时，失去[click]。
忽略你打出的每个<strong>双重</strong>事件任何额外的费用。"
starlit_knight,星夜骑士,"威胁4 → 当潜袭者遭遇本防火墙时，在本次潜袭的剩余时间内，本防火墙在其它子进程后获得X条 “[subroutine] 终止本次潜袭。” 子进程。X等于潜袭者的锁定标记数量。
[subroutine] 给予潜袭者1枚锁定标记。
[subroutine] 给予潜袭者1枚锁定标记。"
stavka,最高统帅部,"当你激活本防火墙时，你可以销毁另1张你已安装的卡牌。如果你如此做，本防火墙在本次潜袭的剩余时间内强度+5。
[subroutine] 销毁1个已安装的程序。
[subroutine] 销毁1个已安装的程序。"
steelskin_scarring,钢肤疤痕,"抽3张卡牌。
当本事件从你的操控器或存储栈中被销毁时，你可以抽2张卡牌。"
stegodon_mk_iv,剑齿象IV型,"每次潜袭中，只要一层防火墙被关闭过，每个已安装的<strong>破解器</strong>的强度便-2。
每当一次潜袭开始时，你可以关闭1层并非保护当前被攻击服务器的防火墙，以获得1[credit]。本能力每回合仅限使用一次。"
steve_cambridge_master_grifter,史蒂夫·坎布里奇: 骗术大师,每回合你第一次对总部进行成功的潜袭时，你可以选择你堆阵中的2张卡牌。如果你如此做，公司将其中1张卡牌移出游戏，然后你将另1张加入你的操控器。
stim_dealer,兴奋剂商贩,当你的回合开始时，如果兴奋剂商贩具有2枚或更多的能量指示物，从兴奋剂商贩上移除所有能量指示物并受到1点脑部伤害（不能被防止）；否则，放置1枚能量指示物到兴奋剂商贩上并获得[click]。
stimhack,,
sting,蜇！,当一位玩家计分或窃取本议案时，造成X点网域伤害。X等于另一位玩家分数区内名称为蜇！的议案的数量加1。
stock_buy_back,股票回购,"在你结算本事务后，结束你的行动阶段。
潜袭者的分数区中每有一个议案，获得3[credit]。"
stoke_the_embers,点燃余烬,"当你将本议案计分时，获得3[credit]并放置1枚推进指示物到一张已安装的卡牌上。
当你从总部以外其他区域安装本议案时，你可以展示之。如果你如此做，获得2[credit]并放置1枚推进指示物到一张已安装的卡牌上。"
stoneship_chart_room,石船海图室,"[trash]<strong>:</strong> 抽2张卡牌。
[trash]<strong>:</strong> 对1张你已安装的卡牌充能。"
storgotic_resonator,同族共振,"每回合你第一次销毁一张与潜袭者特性派系相同的卡牌时（不论从什么位置），放置1枚能量指示物到本资产上。
[click]，<strong>所附载的能量指示物:</strong> 造成1点网域伤害。"
strategic_innovations_future_forward,战略创新: 未来向前,"轮抽赛制限定。
如果你具有已激活的[haas-bioroid]卡牌多于其它任何派系，则当潜袭者的回合结束时，将一张卡牌从档案库洗入研发中心。"
street_magic,街头魔术,未破解的子进程按你所选择的顺序结算。
street_peddler,街头小贩,"当你安装街头小贩时，将你存储栈顶端的三张卡牌面朝下附载到街头小贩上（你可以在任意时刻查看这些卡牌）。
[trash]: 安装一张附载在街头小贩上的卡牌，其安装费用减1。"
strike_fund,罢工基金,"获得4[credit]。
当本事件从你的操控器或存储栈被销毁时，你可以获得2[credit]。"
strongbox,,
student_loans,助学贷款,作为打出一个在他/她的堆阵中有相同卡牌的事件的额外费用，潜袭者必须支付2[credit]。
study_guide,学习指南,"学习指南上每有1枚能量指示物，其强度+1。
1[credit]: 破解<strong>门禁</strong>子进程。
2[credit]: 放置1枚能量指示物到学习指南上。"
sub_boost,子进程助推,将子进程助推安装到一层已激活的防火墙上，作为所附载的状态指示物，规则文字为“被附载的防火墙获得<strong>屏障</strong>，并且在其它所有子进程后获得'[subroutine] 终止本次潜袭。'”
subcontract,转包合同,"如果潜袭者被锁定，才能打出。
从总部打出最多两个事务（支付所有的费用），依次结算它们。"
subliminal_messaging,潜意识信号,"获得1[credit].
每回合你第一次打出一张名称为潜意识信号的卡牌时，获得[click]。
当你的回合开始时，如果本卡牌在档案库中，且潜袭者在其上回合未发起过潜袭，你可以展示本卡牌，并将其加入总部。"
success,,
successful_demonstration,成功演示,"如果潜袭者在他/她的上回合进行过失败的潜袭，才能打出。
获得7[credit]。"
successful_field_test,,
sudden_commandment,突发指令,"抽2张卡牌。你可以从总部打出1个非<strong>终止</strong>事务。
威胁3 → 如果本事务是你本回合打出的第一个<strong>命令</strong>，你可以支付3[credit]，以获得[click]。<em>（本能力在任一玩家有3点或更多议案分数时生效。）</em>"
sundew,,
sunny_lebeau_security_specialist,桑妮·勒博: 安全专员,
sunset,日落,选择一台服务器。按任意顺序排列保护该服务器的防火墙。
sunya,舜若,"当一层你使用舜若破解其所有子进程的防火墙遭遇结束时，放置1枚能量指示物到舜若上。
舜若上每有1枚能量指示物，其强度+1。
2[credit]: 破解<strong>警报</strong>子进程。"
superconducting_hub,超导枢纽,"当你将本议案计分时，你可以抽2张卡牌。
你的手牌上限+2。"
supercorridor,超级走廊,"+2[mu]
你的手牌上限+1。
当你的回合结束时，如果你与公司拥有相同数量的信用点，你可以获得2[credit]。
每位玩家限制1个<strong>控制台</strong>。"
superdeep_borehole,超深钻井,"当你激活本资产时，填装6枚负面声誉标记到本资产上。当其清空时，你获得游戏胜利。
当你的回合开始时，从本资产上拿取1枚负面声誉标记。"
superior_cyberwalls,优等赛博墙,"所有<strong>屏障</strong>防火墙的强度+1。
 当你用优等赛博墙计分时，每有一个已激活的<strong>屏障</strong>，获得1[credit]。"
surat_city_grid,苏拉特城际网阵,"每当你激活一张本服务器内或保护本服务器的卡牌（不包括苏拉特城际网阵）时，你可以激活另一张卡牌，其激活费用减2。
每台服务器限制1个<strong>区域</strong>。"
sure_gamble,胜券在握,获得9[credit]。
surfer,冲浪者,2[credit]: 将当前遭遇的一层<strong>屏障</strong>防火墙与其前一层或后一层防火墙互换。从这个新位置继续潜袭。你依然遭遇该防火墙。
surge,增幅,"如果你本回合已在一个程序上放置过至少1枚病毒指示物，才能打出。
放置2枚病毒指示物到该程序上。"
surveillance_network_key,,
surveillance_network_key_2,,
surveillance_sweep,侦查扫描,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被窃取。
在潜袭中的每次追踪时，潜袭者必须先花费信用点。"
surveyor,,
susanoo_no_mikoto,须佐之男,[subroutine] 如果当前没有对档案库进行潜袭，则潜袭者现在开始对档案库进行潜袭，代替通过须佐之男。潜袭者不能退出，直到他/她遭遇一层防火墙后。
svyatogor_excavator,斯维亚托戈尔号挖掘机,当你的回合开始时，你可以销毁另1张你已安装的卡牌。如果你如此做，获得3[credit]。
swarm,群集,"当你激活群集时，拿取1枚负面声誉标记。
群集能被推进，并且其上每有1枚推进标记，获得“[subroutine] 销毁一个程序，除非潜袭者支付3[credit]。”"
sweeps_week,,
swift,雨燕,"+1[mu]
每回合你第一次打出一个潜袭事件时，获得[click]。
每位玩家限制1个<strong>控制台</strong>。"
switchblade,弹簧刀,"1[credit]: 破解任意数量的<strong>警报</strong>子进程。仅能花费<strong>隐匿</strong> 卡牌上的信用点来使用本能力。
1[credit]: 强度+7。仅能花费<strong>隐匿</strong>卡牌上的信用点来使用本能力。"
swordsman,剑客,"潜袭者不能使用<strong>智能模块</strong>程序破解本防火墙上的子进程。
[subroutine] 销毁1个已安装的<strong>智能模块</strong>程序。
[subroutine] 造成1点网域伤害。"
symmetrical_visage,匀称容貌,每回合你第一次花费[click]（不通过卡牌能力）来补一张卡牌时，获得1[credit]。
syn_attack,,
sync_bre,信网同步BRE,"[subroutine] <trace>追踪 4</trace> 如果成功，给予潜袭者1枚锁定标记。
[subroutine] <trace>追踪 2</trace> 如果成功，每当潜袭者读取卡牌时，他/她减少读取一张。"
sync_everything_everywhere,信网同步: 随事随地,"[click]: 将本特性翻转。
潜袭者花费[click]（不通过卡牌能力）来移除1枚锁定标记时多支付1[credit]。
<strong>翻面</strong> 信网同步: 随事随地
[click]: 将本特性翻转。
你花费[click]（不通过卡牌能力）来销毁一个资源时少支付2[credit]。"
sync_rerouting,信网改道,"只有当前没有正在生效的<strong>封锁</strong>时，才能打出。直到你的下回合开始前，本事务不会被销毁。
每当一次潜袭开始时，给予潜袭者1枚锁定标记，除非其支付4[credit]。"
synth_dna_modification,合成DNA修饰,每回合第一次一层<strong>杀伤</strong>防火墙上的子进程被破解时，造成1点网域伤害。
synthetic_blood,合成血液,每回合你第一次承受伤害时，补一张卡牌。
